step,base_pos_x,base_pos_y,base_pos_z,base_roll,base_pitch,base_yaw,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,cmd_lin_vel_x,cmd_lin_vel_y,cmd_ang_vel_z,actual_lin_vel_x,actual_lin_vel_y,actual_ang_vel_z,lin_vel_error,ang_vel_error
1632,0.09741432,-0.48576933,0.5218487,6.1818156,0.0016710511,0.94363874,-0.0007130243,-0.43392742,0.031351507,0.0741923,-0.524502,0.05302532,0.14168735,-0.06938863,-0.36487472,0.22934268,-0.17579268,-1.1225315,0.13785964,0.7576568
1633,0.1029219,-0.48494765,0.52131367,6.1875277,0.01252149,0.91241074,-0.0034921337,-0.42981857,0.030216157,0.0782091,-0.5209906,0.050222978,0.14168735,-0.06938863,-0.3492607,0.2816987,-0.21731555,-0.94588333,0.20368004,0.59662265
1634,0.110067,-0.4843847,0.5206293,6.1888094,0.007348506,0.8748321,-0.016230963,-0.42601925,0.03290245,0.0890982,-0.5202353,0.04757659,0.14168735,-0.06938863,-0.3304714,0.2658599,-0.28050768,-1.0419528,0.24492872,0.71148145
1635,0.1178518,-0.48390263,0.51966745,6.1931796,6.271325,0.82976687,-0.030419756,-0.41975996,0.040812604,0.09524284,-0.5239344,0.04792835,0.14168735,-0.06938863,-0.3079388,0.26002187,-0.30905116,-1.5690098,0.26728484,1.261071
1636,0.124611564,-0.48370633,0.5215045,6.197039,6.253116,0.7762968,-0.033088885,-0.42154118,0.05402238,0.099881336,-0.5240472,0.051550448,0.14168735,-0.06938863,-0.28120387,0.23366793,-0.20892352,-1.670287,0.16712394,1.3890831
1637,0.12991199,-0.4843636,0.5254723,6.1974144,6.2508297,0.7239984,-0.014155015,-0.4229685,0.05727239,0.1082353,-0.52776974,0.05482227,0.14168735,-0.06938863,-0.2550546,0.19543098,-0.18737526,-1.538203,0.12965038,1.2831484
1638,0.13462743,-0.4860391,0.5290333,6.1923075,6.2584476,0.6753307,0.025315993,-0.42441878,0.049360454,0.11304282,-0.5302429,0.05883734,0.14168735,-0.06938863,-0.23072076,0.19125529,-0.1767272,-1.2014401,0.118230924,0.97071934
1639,0.13948183,-0.48790175,0.5311174,6.1869264,6.2692823,0.6287108,0.061430197,-0.42765552,0.04462816,0.11367108,-0.5315563,0.06198959,0.14168735,-0.06938863,-0.20741081,0.21930924,-0.17986129,-1.167395,0.13501617,0.9599842
1640,0.14424056,-0.4904879,0.5304516,6.179663,0.0068047345,0.58675,0.092947304,-0.42371234,0.03790778,0.11285277,-0.5292856,0.06209439,0.14168735,-0.06938863,-0.18643034,0.23410733,-0.2011686,-1.1527929,0.1609578,0.9663626
1641,0.14931415,-0.49316612,0.5283343,6.172333,0.029016392,0.5448129,0.1080057,-0.41959256,0.033556595,0.11595294,-0.52674025,0.059246674,0.14168735,-0.06938863,-0.1654619,0.2531966,-0.20152844,-1.3481654,0.1729024,1.1827035
1642,0.15630491,-0.49433282,0.5287045,6.171781,0.025079263,0.5063774,0.10632703,-0.41359532,0.033642694,0.124360725,-0.5297101,0.05700186,0.14168735,-0.06938863,-0.14624405,0.3187883,-0.22117811,-1.3271621,0.23324835,1.1809181
1643,0.16422415,-0.49517095,0.52936304,6.178593,0.0010645586,0.46521035,0.09205097,-0.40636083,0.03929408,0.13491254,-0.5381503,0.054846242,0.14168735,-0.06938863,-0.12566054,0.30574685,-0.23303403,-1.1144366,0.23172253,0.9887761
1644,0.17156519,-0.4958075,0.52784824,6.191738,6.2567577,0.41770467,0.0832205,-0.3952194,0.045255393,0.13936657,-0.54681313,0.053074613,0.14168735,-0.06938863,-0.10190773,0.27577275,-0.23393972,-1.4470311,0.21226388,1.3451234
1645,0.17788218,-0.4969912,0.5300094,6.1966915,6.2399993,0.3641503,0.08788103,-0.39647734,0.05145054,0.14406873,-0.552647,0.05478874,0.14168735,-0.06938863,-0.07513058,0.2620871,-0.15237288,-1.6223797,0.14622752,1.5472491
1646,0.18180834,-0.4990196,0.53223103,6.197459,6.250765,0.31279954,0.11611903,-0.40246317,0.045280024,0.14816342,-0.5580124,0.055359676,0.14168735,-0.06938863,-0.049455166,0.21695983,-0.13950856,-1.3477689,0.102872506,1.2983137
1647,0.18554842,-0.5016726,0.53248703,6.194186,6.2683806,0.26375818,0.1412201,-0.41546127,0.04079698,0.14869587,-0.5590622,0.05488552,0.14168735,-0.06938863,-0.02493453,0.2648046,-0.14843325,-1.4217864,0.14630759,1.3968519
1648,0.18891914,-0.5045291,0.53011906,6.1906824,0.0117697455,0.22284618,0.16699137,-0.42652708,0.03385228,0.14781797,-0.5551862,0.051859975,0.14168735,-0.06938863,-0.0044784546,0.27392036,-0.15440275,-1.0174603,0.15720358,1.0129819
1649,0.19315675,-0.50684273,0.5305209,6.199214,0.029940104,0.18646093,0.17356747,-0.42603797,0.033952504,0.15107882,-0.5511844,0.04977855,0.14168735,-0.06938863,0.013714194,0.29188213,-0.17976914,-1.0381784,0.18639295,1.0518926
1650,0.19886515,-0.50972325,0.53293777,6.2092433,0.025803583,0.15221344,0.16218235,-0.41432947,0.039328665,0.15606979,-0.5522479,0.050367728,0.14168735,-0.06938863,0.030837893,0.29952878,-0.23471573,-1.2514418,0.22857594,1.2822797
1651,0.20515859,-0.51237994,0.5333302,6.22232,0.007532558,0.10579478,0.1513378,-0.39796728,0.045516133,0.15638633,-0.55488086,0.050506845,0.14168735,-0.06938863,0.054047227,0.2586583,-0.23052655,-1.6946795,0.19911712,1.7487267
1652,0.2098396,-0.5149696,0.5370135,6.2299795,6.2752986,0.050794482,0.14715256,-0.39159212,0.059558876,0.16068174,-0.5556159,0.05447389,0.14168735,-0.06938863,0.08154738,0.23146908,-0.14390647,-1.7413356,0.11667763,1.822883
1653,0.21435772,-0.5173198,0.54289144,6.231813,6.264541,6.277243,0.15690823,-0.39498594,0.06664971,0.16631202,-0.5624309,0.059267744,0.14168735,-0.06938863,0.10991573,0.22841696,-0.10826162,-1.653766,0.09504281,1.7636818
1654,0.21771365,-0.5206204,0.5472224,6.226549,6.2663984,6.225396,0.18553002,-0.41070634,0.06048152,0.16748619,-0.56134975,0.06524937,0.14168735,-0.06938863,0.13583922,0.22232856,-0.12840869,-1.1868159,0.099931836,1.3226551
1655,0.21999402,-0.5240636,0.5472003,6.219408,6.2779236,6.1866484,0.22119178,-0.43626666,0.0533963,0.16883299,-0.551917,0.06682418,0.14168735,-0.06938863,0.15521312,0.21183483,-0.11825547,-0.60380125,0.08549057,0.75901437
1656,0.22213517,-0.52833736,0.5434126,6.2066817,0.007834764,6.153389,0.25477463,-0.45473948,0.04628299,0.1729357,-0.54227644,0.06514524,0.14168735,-0.06938863,0.17184293,0.22012664,-0.14709193,-0.74181473,0.11041071,0.91365767
1657,0.22501993,-0.5330073,0.5369328,6.192493,0.014247475,6.114712,0.27507654,-0.4606309,0.038044542,0.17878954,-0.5410242,0.059984863,0.14168735,-0.06938863,0.19118118,0.2634424,-0.14678127,-1.3051162,0.14427027,1.4962974
1658,0.22856349,-0.5371846,0.532575,6.1872377,0.010268052,6.0768905,0.2819278,-0.45591575,0.032087386,0.18580508,-0.54865813,0.05433786,0.14168735,-0.06938863,0.21009207,0.23764221,-0.14824045,-1.0514599,0.1241972,1.261552
1659,0.23182286,-0.5412388,0.5298358,6.188471,6.274901,6.0404053,0.27669784,-0.44404912,0.032524303,0.18746142,-0.5565115,0.050962284,0.14168735,-0.06938863,0.22833455,0.20206599,-0.17188746,-1.1425759,0.118960455,1.3709104
1660,0.23515484,-0.546152,0.5282202,6.1828322,6.2408514,5.994046,0.27172232,-0.43087143,0.037010655,0.1876617,-0.56064945,0.05279772,0.14168735,-0.06938863,0.2515142,0.1733795,-0.15765914,-1.8571974,0.0937874,2.1087117
1661,0.23819071,-0.55147,0.53009343,6.1662226,6.2067213,5.9457564,0.27161053,-0.43137324,0.042145938,0.18990694,-0.5686306,0.057800606,0.14168735,-0.06938863,0.27565908,0.16713162,-0.12411625,-1.4416196,0.06035332,1.7172787
1662,0.23940882,-0.55618286,0.53249943,6.1579523,6.2004476,5.898587,0.26678792,-0.437319,0.04437886,0.19507265,-0.5698353,0.062380135,0.14168735,-0.06938863,0.2992437,0.19558902,-0.15592943,-1.3868622,0.10195441,1.6861058
1663,0.23848623,-0.5585445,0.53292763,6.1622105,6.23141,5.868279,0.26611876,-0.4526483,0.04144989,0.2013605,-0.5679514,0.06135653,0.14168735,-0.06938863,0.31439793,0.14961292,-0.1167752,-0.36754724,0.04804479,0.6819452
1664,0.23681822,-0.5609621,0.5294069,6.1625004,6.269579,5.848643,0.27171898,-0.46845335,0.035677224,0.20355009,-0.56382394,0.057407975,0.14168735,-0.06938863,0.324216,0.15879501,-0.1417525,-0.0795576,0.074358605,0.4037736
1665,0.23656651,-0.56455845,0.5264846,6.1647844,0.0097178025,5.8188815,0.2745122,-0.4717635,0.031680465,0.20304662,-0.5598184,0.05509737,0.14168735,-0.06938863,0.33909667,0.21015222,-0.16893527,-1.1211807,0.12081793,1.4602773
1666,0.23724325,-0.5692042,0.5256664,6.1683974,0.016831765,5.7868013,0.2768038,-0.4603002,0.032389596,0.20338027,-0.56067073,0.0540279,0.14168735,-0.06938863,0.35513663,0.1948993,-0.2006193,-0.9617731,0.14160863,1.3169098
1667,0.23836273,-0.57452923,0.5242676,6.1739683,0.007926028,5.7489586,0.2778181,-0.4447427,0.03640002,0.19607995,-0.55845827,0.05521162,0.14168735,-0.06938863,0.37405813,0.2096728,-0.23974992,-1.0483048,0.18342571,1.4223629
1668,0.23878203,-0.58014834,0.5249924,6.172646,6.2737494,5.700582,0.2759191,-0.43703353,0.045945376,0.19671363,-0.5634966,0.05807036,0.14168735,-0.06938863,0.3982464,0.17974748,-0.20225967,-1.6337389,0.13821465,2.0319853
1669,0.23885736,-0.58532345,0.52824163,6.166432,6.2596536,5.6530623,0.2736025,-0.44619942,0.053532742,0.19591436,-0.57214755,0.061720923,0.14168735,-0.06938863,0.42200625,0.14742891,-0.18839476,-1.2462388,0.11914455,1.6682451
1670,0.23791714,-0.5895471,0.5314154,6.1609373,6.258033,5.610793,0.27748182,-0.4758158,0.04971689,0.19782673,-0.5771507,0.06569035,0.14168735,-0.06938863,0.44314086,0.13267939,-0.15331306,-0.8900914,0.08440647,1.3332323
1671,0.23678587,-0.5933527,0.53196824,6.1575212,6.262078,5.5712023,0.28188863,-0.5098198,0.04436256,0.19853872,-0.5805025,0.06653249,0.14168735,-0.06938863,0.46293604,0.16895509,-0.15949559,-1.0703988,0.094142415,1.5333349
1672,0.23523803,-0.59687215,0.530125,6.1565514,6.277638,5.5358677,0.28910735,-0.5346565,0.039375633,0.20045877,-0.5816406,0.06429286,0.14168735,-0.06938863,0.48060334,0.16272439,-0.16013838,-0.7812671,0.09315619,1.2618704
1673,0.23388544,-0.6007006,0.5273456,6.1569667,0.013029242,5.4990735,0.29511306,-0.5420999,0.03523481,0.20115739,-0.5833018,0.06084147,0.14168735,-0.06938863,0.49900067,0.18218547,-0.15909915,-1.0347621,0.098428026,1.5337628
1674,0.23357494,-0.6058366,0.5272277,6.159158,0.014502634,5.467285,0.30139577,-0.5406672,0.034490794,0.19883786,-0.5874796,0.05933298,0.14168735,-0.06938863,0.5148946,0.24321814,-0.20597138,-0.89126474,0.17018622,1.4061594
1675,0.23346037,-0.61189026,0.5266693,6.1644907,0.00053482526,5.4334493,0.3055843,-0.5290966,0.03793259,0.19126324,-0.59359604,0.057245433,0.14168735,-0.06938863,0.5318128,0.2350176,-0.22524187,-0.76635176,0.18166113,1.2981646
1676,0.23338163,-0.6173403,0.5240519,6.1775284,6.26675,5.3926754,0.30932644,-0.5203401,0.041860938,0.18302898,-0.59596914,0.05488211,0.14168735,-0.06938863,0.5521995,0.19298708,-0.22956167,-1.1686311,0.16818759,1.7208306
1677,0.23268637,-0.62232625,0.52614677,6.181517,6.251968,5.3433824,0.30229506,-0.52695954,0.048046008,0.17870149,-0.6026318,0.056825966,0.14168735,-0.06938863,0.57684624,0.18918912,-0.15558204,-1.5504098,0.098416075,2.127256
1678,0.23107664,-0.62525535,0.5302751,6.1803107,6.2598004,5.2952347,0.29363105,-0.5556377,0.046254173,0.17139566,-0.6109607,0.058753327,0.14168735,-0.06938863,0.6009201,0.14003165,-0.12822478,-1.2927743,0.058859438,1.8936944
1679,0.22827707,-0.62747675,0.53265107,6.169752,6.278074,5.2531514,0.28491303,-0.5973717,0.041068316,0.16626821,-0.61350787,0.061510712,0.14168735,-0.06938863,0.6219617,0.13673948,-0.13520113,-0.8345534,0.06599823,1.4565151
1680,0.22538245,-0.6309768,0.53326505,6.1550045,0.0071938466,5.2106633,0.2783048,-0.6250095,0.037801355,0.16576338,-0.6125717,0.063452095,0.14168735,-0.06938863,0.64320576,0.18983246,-0.15336521,-1.2871494,0.09679886,1.9303552
1681,0.22267176,-0.6346508,0.5341665,6.1448145,0.01918277,5.170436,0.280905,-0.6352211,0.035114378,0.16912912,-0.6134809,0.06377548,0.14168735,-0.06938863,0.66331947,0.18344173,-0.15010664,-1.5891492,0.09087808,2.2524686
1682,0.22092234,-0.6385762,0.5350703,6.1447964,0.018998627,5.129518,0.28672278,-0.6316643,0.034674406,0.17001136,-0.613273,0.06420511,0.14168735,-0.06938863,0.6837784,0.21238491,-0.150333,-1.4611566,0.10747156,2.1449351
1683,0.22008994,-0.6427664,0.53588396,6.1582403,0.0038044327,5.0979013,0.29455313,-0.6173242,0.03852801,0.16538021,-0.6109595,0.06339504,0.14168735,-0.06938863,0.6995865,0.19346467,-0.15351242,-0.572579,0.09878109,1.2721655
1684,0.21955602,-0.64658815,0.5346033,6.172548,6.265674,5.057404,0.30011687,-0.6025716,0.044485748,0.15956695,-0.6104176,0.061667994,0.14168735,-0.06938863,0.7198354,0.136687,-0.12408795,-1.5235109,0.0549274,2.2433462
1685,0.2185535,-0.6508741,0.53743374,6.172855,6.2414985,5.011097,0.30022267,-0.6011075,0.049942896,0.1542089,-0.61521906,0.0640233,0.14168735,-0.06938863,0.74298894,0.16065627,-0.09004724,-1.1855375,0.02804636,1.9285264
1686,0.21641067,-0.6521931,0.53942037,6.1686397,6.2488036,4.969204,0.29712614,-0.6242578,0.04500869,0.1519002,-0.6197872,0.06550874,0.14168735,-0.06938863,0.7639352,0.09302292,-0.09114765,-0.8512354,0.053307425,1.6151706
1687,0.2140567,-0.6532936,0.539717,6.166215,6.263814,4.9289145,0.29043,-0.637836,0.042859927,0.15526113,-0.6221562,0.06522302,0.14168735,-0.06938863,0.78408015,0.12847956,-0.10190796,-0.89824545,0.035099186,1.6823256
1688,0.21143594,-0.6542012,0.5375935,6.1637874,0.0031587994,4.8946333,0.28773227,-0.6495468,0.03785336,0.16458543,-0.6221531,0.06319404,0.14168735,-0.06938863,0.80122054,0.15603687,-0.11709767,-0.8908425,0.04982029,1.6920631
1689,0.2090825,-0.6555793,0.5350963,6.1649046,0.022258468,4.8668213,0.29101643,-0.6532383,0.03401284,0.17137152,-0.6271383,0.0586268,0.14168735,-0.06938863,0.8151268,0.15327185,-0.1209011,-0.7733489,0.052799013,1.5884757
1690,0.20695004,-0.65830415,0.5326547,6.1706543,0.018333774,4.84046,0.30160654,-0.643796,0.034407526,0.17262255,-0.627703,0.05549392,0.14168735,-0.06938863,0.8283075,0.16191767,-0.14681722,-0.55737525,0.080027826,1.3856828
1691,0.20498027,-0.661494,0.5295663,6.179928,6.281299,4.8066907,0.31425157,-0.63766986,0.037038133,0.17387949,-0.6234592,0.053971604,0.14168735,-0.06938863,0.8451921,0.119121514,-0.15477541,-1.3420206,0.08831829,2.1872127
1692,0.20310855,-0.6647066,0.5308348,6.182322,6.2518826,4.765896,0.31706503,-0.6345953,0.045763806,0.17212564,-0.62631106,0.056037128,0.14168735,-0.06938863,0.86558926,0.10983131,-0.08735018,-1.0138925,0.036570817,1.8794818
1693,0.2005795,-0.6671916,0.53312415,6.174746,6.2298884,4.726329,0.31495193,-0.64476645,0.04744886,0.16579974,-0.62961286,0.05930391,0.14168735,-0.06938863,0.88537276,0.08997857,-0.098983765,-0.8345806,0.059579108,1.7199533
1694,0.19717863,-0.66875845,0.53417933,6.1651583,6.2212996,4.6878533,0.30714482,-0.6528215,0.04640968,0.1644022,-0.6313552,0.06245178,0.14168735,-0.06938863,0.90461075,0.12684837,-0.13359623,-1.0352818,0.065900005,1.9398925
1695,0.19445728,-0.66835225,0.533059,6.164669,6.2401743,4.6587224,0.29947466,-0.66325265,0.04224284,0.16885692,-0.6343838,0.06099145,0.14168735,-0.06938863,0.9191762,0.08385913,-0.113294974,-0.38315395,0.072607644,1.3023301
1696,0.1916427,-0.6675863,0.5290927,6.1647134,6.265138,4.6311064,0.2955362,-0.6728682,0.03610462,0.17522185,-0.6343912,0.057868525,0.14168735,-0.06938863,0.93298423,0.12350435,-0.12910184,-0.7358445,0.062420264,1.6688287
1697,0.18883072,-0.66798073,0.5247561,6.167329,6.2820597,4.6052213,0.29775983,-0.6768328,0.031374186,0.177183,-0.63743114,0.052229032,0.14168735,-0.06938863,0.9459268,0.14212498,-0.14218192,-0.7839126,0.07279461,1.7298393
1698,0.18519098,-0.6695464,0.52042854,6.1698737,6.2796235,4.5773315,0.31020284,-0.6744876,0.031110749,0.17689966,-0.63607734,0.048245773,0.14168735,-0.06938863,0.9598714,0.12925297,-0.20171009,-0.512966,0.13290441,1.4728374
1699,0.18043026,-0.67123854,0.5181253,6.1661243,6.2594957,4.539229,0.3219345,-0.6732211,0.036002398,0.17646779,-0.63457,0.04960671,0.14168735,-0.06938863,0.97892296,0.11039493,-0.20294583,-1.185065,0.13717413,2.163988
1700,0.17571148,-0.6733849,0.51811135,6.157095,6.227787,4.492552,0.32104552,-0.6731953,0.041389056,0.16992253,-0.6353702,0.052787438,0.14168735,-0.06938863,1.0,0.102904916,-0.15797979,-1.2819015,0.09670817,2.2819014
1701,0.17111537,-0.6740009,0.51886547,6.1429644,6.2100987,4.450547,0.30467913,-0.6846294,0.037844226,0.16014794,-0.63518363,0.055237845,0.14168735,-0.06938863,1.0,0.0879074,-0.1694589,-1.0743401,0.11360608,2.07434
1702,0.16689827,-0.6732251,0.5198928,6.133516,6.2133627,4.411003,0.2916174,-0.6878986,0.037920833,0.15367408,-0.6340495,0.056491837,0.14168735,-0.06938863,1.0,0.08702614,-0.16077052,-1.1309828,0.10648238,2.1309829
1703,0.16423655,-0.6716811,0.5197436,6.1358776,6.23401,4.373551,0.27726188,-0.69337505,0.035472453,0.15033923,-0.63212526,0.054686114,0.14168735,-0.06938863,1.0,0.090746254,-0.12693438,-0.8834245,0.07685381,1.8834245
1704,0.1617038,-0.67045695,0.5179206,6.143091,6.2593637,4.3348594,0.27178872,-0.6957146,0.032384336,0.15046966,-0.63022256,0.05121146,0.14168735,-0.06938863,1.0,0.12762144,-0.15494856,-1.1172243,0.086708434,2.1172242
1705,0.15844132,-0.67026347,0.5173144,6.153726,6.2757635,4.3058305,0.2739736,-0.6994136,0.03139171,0.15055414,-0.6289505,0.048140183,0.14168735,-0.06938863,1.0,0.1664452,-0.19201161,-0.6827774,0.12509735,1.6827774
1706,0.15414445,-0.67075175,0.5152275,6.163579,6.2773457,4.2752547,0.28420052,-0.6993272,0.034088835,0.14829949,-0.62469715,0.044309765,0.14168735,-0.06938863,1.0,0.16709912,-0.22625,-0.7112119,0.15890642,1.7112119
1707,0.1490834,-0.6707684,0.51646197,6.1695743,6.2689133,4.232015,0.29225564,-0.70123917,0.040137634,0.14958714,-0.619563,0.04758528,0.14168735,-0.06938863,1.0,0.13853067,-0.23557031,-1.2132064,0.16621166,2.2132063
1708,0.14547537,-0.6712885,0.51907855,6.1806107,6.256211,4.1863055,0.28751296,-0.69678104,0.050412603,0.14386576,-0.6175212,0.048800275,0.14168735,-0.06938863,1.0,0.13071762,-0.14528619,-1.1636435,0.07668621,2.1636434
1709,0.14173383,-0.6707308,0.52400243,6.1802893,6.252724,4.1392837,0.26665375,-0.69693637,0.050867237,0.14149499,-0.6133282,0.05442451,0.14168735,-0.06938863,1.0,0.109148614,-0.15088019,-1.1553283,0.08774761,2.1553283
1710,0.13896953,-0.66873974,0.52774465,6.1753573,6.265264,4.094816,0.22964111,-0.7002505,0.044356123,0.13878034,-0.6102612,0.05825977,0.14168735,-0.06938863,1.0,0.083277926,-0.13598596,-1.0378051,0.08858253,2.037805
1711,0.13609709,-0.6660958,0.52856314,6.162498,6.281194,4.0574927,0.18742378,-0.7061997,0.037782684,0.1380476,-0.60748273,0.06004338,0.14168735,-0.06938863,1.0,0.104181364,-0.14224252,-0.7266151,0.08194137,1.7266151
1712,0.13188906,-0.6644693,0.5276222,6.1490564,0.004658023,4.0212746,0.16866614,-0.70788985,0.03412634,0.13905151,-0.60629755,0.05980116,0.14168735,-0.06938863,1.0,0.1450238,-0.16564184,-0.9207458,0.096311025,1.9207458
1713,0.12842438,-0.66352755,0.52919054,6.150826,0.009746431,3.989805,0.16906586,-0.71184057,0.03428775,0.13754824,-0.6067483,0.059210032,0.14168735,-0.06938863,1.0,0.14322264,-0.15924753,-0.8110191,0.08987202,1.8110192
1714,0.124755055,-0.66305625,0.5297812,6.1575685,0.0029450587,3.961783,0.1811121,-0.71443135,0.0373206,0.13453488,-0.6030746,0.057902887,0.14168735,-0.06938863,1.0,0.14073756,-0.16731381,-0.6113969,0.0979298,1.6113969
1715,0.12099456,-0.663716,0.52777636,6.172119,6.2615833,3.9274204,0.19472915,-0.7209252,0.042105243,0.13433933,-0.59356153,0.05601193,0.14168735,-0.06938863,1.0,0.092649594,-0.1812431,-1.3529239,0.12213159,2.3529239
1716,0.11667663,-0.66451275,0.5295167,6.1776047,6.228263,3.8832736,0.19810222,-0.7196128,0.050436765,0.12891269,-0.5914427,0.05763273,0.14168735,-0.06938863,1.0,0.13248357,-0.10955509,-1.2260993,0.04120745,2.2260993
1717,0.11444002,-0.6634678,0.5327171,6.1761394,6.2252817,3.840323,0.18069404,-0.72436553,0.047495574,0.12045008,-0.5869095,0.059470788,0.14168735,-0.06938863,1.0,0.06885572,-0.09987477,-0.9622082,0.07895474,1.9622083
1718,0.113116905,-0.6613962,0.5349839,6.1730633,6.2382226,3.7993479,0.1588423,-0.7224597,0.043982357,0.11682302,-0.5880457,0.06114693,0.14168735,-0.06938863,1.0,0.0949775,-0.09050506,-0.8849665,0.051261235,1.8849665
1719,0.11219036,-0.65894073,0.5346863,6.1706696,6.262864,3.7707264,0.1410223,-0.72237194,0.040065646,0.11849805,-0.5939442,0.05978924,0.14168735,-0.06938863,1.0,0.09351914,-0.10656462,-0.29353055,0.06084596,1.2935306
1720,0.11030595,-0.6567295,0.53224,6.1669807,6.282332,3.7444077,0.13450657,-0.7249825,0.03498739,0.12141275,-0.59978485,0.05687204,0.14168735,-0.06938863,1.0,0.12961282,-0.124035075,-0.5782809,0.05596453,1.5782809
1721,0.107487455,-0.65534997,0.52959716,6.167288,0.0014177306,3.7256956,0.13478684,-0.7313172,0.03189777,0.11954352,-0.60283107,0.052695274,0.14168735,-0.06938863,1.0,0.1336773,-0.13285214,-0.2738003,0.063967004,1.2738004
1722,0.10427846,-0.6549586,0.52613586,6.1763988,6.265965,3.7063322,0.14605369,-0.7366278,0.03359112,0.12130538,-0.5986032,0.049178287,0.14168735,-0.06938863,1.0,0.11173101,-0.13833714,-0.23576094,0.07517499,1.2357609
1723,0.10099462,-0.65397704,0.5259434,6.1744866,6.2369814,3.6675253,0.1563181,-0.7371676,0.039955944,0.11826926,-0.5959465,0.05110368,0.14168735,-0.06938863,1.0,0.08203368,-0.09258898,-1.4839042,0.06400638,2.4839044
1724,0.09744875,-0.65264934,0.5281812,6.1622257,6.208804,3.6262589,0.1530894,-0.7364665,0.041618764,0.1118147,-0.5905003,0.05464156,0.14168735,-0.06938863,1.0,0.073532425,-0.087564774,-1.0189753,0.070536986,2.0189753
1725,0.095338024,-0.65029234,0.5313376,6.154355,6.20458,3.5826395,0.1503554,-0.7306203,0.04243356,0.11042251,-0.5895884,0.059680387,0.14168735,-0.06938863,1.0,0.09626756,-0.11228791,-1.3063546,0.06247644,2.3063545
1726,0.095905304,-0.6478177,0.5327537,6.1573534,6.2313066,3.550168,0.13800195,-0.7259919,0.04053986,0.112006426,-0.59443194,0.060375467,0.14168735,-0.06938863,1.0,0.055769816,-0.09043963,-0.5366591,0.08845884,1.5366591
